epoch,train_loss,val_mse,val_loss_mask_mse,grad_norm_mean,grad_norm_max,clipped_batches,n_batches,clip_fraction,epoch_seconds,is_best
1,0.0883348498259272,0.08031513926188151,0.0803699449108493,0.08804403390227393,0.3943857252597809,0,55,0.0,1242.1380572500639,True
2,0.08392823703799929,0.08007026875813802,0.08005348648563508,0.049942745090546935,0.15277203917503357,0,55,0.0,1301.8655626249965,True
3,0.08309812203475407,0.07916951802571615,0.07900621278824345,0.04275520732626319,0.126339390873909,0,55,0.0,1321.2936102080857,True
4,0.08222172055074146,0.07899489288330078,0.07859384942823841,0.06059484770521521,0.188402459025383,0,55,0.0,1323.6604265830247,True
5,0.081235150209495,0.07951216939290365,0.07895568650768649,0.05128848556090485,0.14968809485435486,0,55,0.0,1329.7552634169115,False
6,0.0805898250426565,0.07865121256510417,0.07807232567571824,0.048728539295155894,0.15959180891513824,0,55,0.0,1332.3009009590605,True
7,0.08048855674266815,0.0784637461344401,0.07787968051049017,0.05632682539183985,0.17900873720645905,0,55,0.0,1329.4301664580125,True
8,0.0802790254013879,0.07878463490804037,0.07822799485729587,0.048537744662131774,0.14979711174964905,0,55,0.0,1318.4619104999583,False
9,0.08044283297232219,0.079209423828125,0.07861287812263734,0.0597238686951724,0.16788418591022491,0,55,0.0,1299.5583182920236,False
10,0.0810658192719732,0.07855388997395833,0.07803082078503024,0.07148062520321798,0.18839970231056213,0,55,0.0,1313.9427959999302,False
11,0.08030888846090861,0.07865396169026692,0.07805523632418725,0.05659339640458876,0.19252297282218933,0,55,0.0,1308.1909952079877,False
12,0.08035666131121771,0.07823365427652995,0.07765705231697329,0.06595548686402088,0.23474332690238953,0,55,0.0,1307.010468750028,True
13,0.08013433827672686,0.07809637451171875,0.07748904763498614,0.05568531559441577,0.18324817717075348,0,55,0.0,1308.714017875027,True
14,0.08026995080709458,0.07955336252848308,0.07893592637585055,0.06317499024285511,0.17179083824157715,0,55,0.0,1316.131934166071,False
15,0.0806176137157849,0.0780489985148112,0.07748481799710182,0.08148174386640841,0.21844761073589325,0,55,0.0,1327.1841649579583,True
16,0.07991308567353657,0.07820423940022786,0.0776076414046749,0.05244223967363888,0.15697352588176727,0,55,0.0,1327.1847357499646,False
17,0.0798803094455174,0.07803340504964193,0.07742715257213961,0.046199660951440985,0.14115086197853088,0,55,0.0,1327.1050610829843,True
18,0.07987875602075031,0.07855738525390625,0.07794442256804436,0.057191834996708414,0.14764642715454102,0,55,0.0,1326.8382183749927,False
19,0.08042448490858078,0.07812180735270183,0.0775422097482989,0.06712003881111742,0.2757193446159363,0,55,0.0,1323.2878529580776,False
20,0.08017035306351525,0.07829073079427083,0.0776850354594569,0.06343517900359902,0.2139311581850052,0,55,0.0,1327.3441807909403,False
21,0.07983207992996488,0.07814261169433594,0.07751364480295489,0.050404797799207944,0.1480776071548462,0,55,0.0,1330.5399648329476,False
22,0.0799459440112114,0.0780340794881185,0.0774135013703377,0.06474168644371357,0.16070245206356049,0,55,0.0,1334.105622167117,False
23,0.0797392549259322,0.07851333363850911,0.07787552076770414,0.04605609802529216,0.13859713077545166,0,55,0.0,1326.0788716659881,False
24,0.07981855288573673,0.07809951985677083,0.07747536247007308,0.04961324559778652,0.1470724493265152,0,55,0.0,1329.6342956249136,False
25,0.07969683903455735,0.07815674133300782,0.07751566093198714,0.058541690253398636,0.15417027473449707,0,55,0.0,1330.9222943340428,False
26,0.0800702413235392,0.07797273559570313,0.07734307615218625,0.06577536769380624,0.19330516457557678,0,55,0.0,1325.132716999855,True
